PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"39063770","New Insights into Materials for Pesticide and Other Agricultural Pollutant Remediation","da Silva Júnior AH, Müller JOM, Oliveira CRS, de Noni Junior A, Tewo RK, Mhike W, da Silva A, Mapossa AB, Sundararaj U.","Materials (Basel). 2024 Jul 13;17(14):3478. doi: 10.3390/ma17143478.","da Silva Júnior AH","Materials (Basel)","2024","2024/07/27","PMC11277666","","10.3390/ma17143478"
"38535314","Pesticides: Unintended Impact on the Hidden World of Gut Microbiota","Ali A, AlHussaini KI.","Metabolites. 2024 Mar 7;14(3):155. doi: 10.3390/metabo14030155.","Ali A","Metabolites","2024","2024/03/27","PMC10971818","","10.3390/metabo14030155"
"38541205","Exposure to Environmental Pesticides and the Risk of Autism Spectrum Disorders: A Population-Based Case-Control Study","Román P, Ruiz-González C, Rueda-Ruzafa L, Cardona D, Requena M, Alarcón R.","Medicina (Kaunas). 2024 Mar 14;60(3):479. doi: 10.3390/medicina60030479.","Román P","Medicina (Kaunas)","2024","2024/03/28","PMC10972278","","10.3390/medicina60030479"
"32437891","COVID-19, an opportunity to reevaluate the correlation between long-term effects of anthropogenic pollutants on viral epidemic/pandemic events and prevalence","Tsatsakis A, Petrakis D, Nikolouzakis TK, Docea AO, Calina D, Vinceti M, Goumenou M, Kostoff RN, Mamoulakis C, Aschner M, Hernández AF.","Food Chem Toxicol. 2020 Jul;141:111418. doi: 10.1016/j.fct.2020.111418. Epub 2020 May 11.","Tsatsakis A","Food Chem Toxicol","2020","2020/05/22","PMC7211730","","10.1016/j.fct.2020.111418"
"38099711","Impact of glyphosate (Roundup(TM)) on the composition and functionality of the gut microbiome","Walsh L, Hill C, Ross RP.","Gut Microbes. 2023 Dec;15(2):2263935. doi: 10.1080/19490976.2023.2263935. Epub 2023 Oct 6.","Walsh L","Gut Microbes","2023","2023/12/15","PMC10561581","EMS189991","10.1080/19490976.2023.2263935"
"36226530","Glyphosate, AMPA and glyphosate-based herbicide exposure leads to GFAP, PCNA and caspase-3 increased immunoreactive area on male offspring rat hypothalamus","Duque-Díaz E, Hurtado Giraldo H, Rocha-Muñoz LP, Coveñas R.","Eur J Histochem. 2022 Oct 13;66(4):3428. doi: 10.4081/ejh.2022.3428.","Duque-Díaz E","Eur J Histochem","2022","2022/10/13","PMC9614696","","10.4081/ejh.2022.3428"
"37927277","Pesticides and the Microbiome-Gut-Brain Axis: Convergent Pathways in the Pathogenesis of Parkinson's Disease","Kulcsarova K, Bang C, Berg D, Schaeffer E.","J Parkinsons Dis. 2023;13(7):1079-1106. doi: 10.3233/JPD-230206.","Kulcsarova K","J Parkinsons Dis","2023","2023/11/06","PMC10657696","","10.3233/JPD-230206"
"33313028","Use of Soy-Based Formulas and Cow's Milk Allergy: Lights and Shadows","Verduci E, Di Profio E, Cerrato L, Nuzzi G, Riva L, Vizzari G, D'Auria E, Giannì ML, Zuccotti G, Peroni DG.","Front Pediatr. 2020 Nov 17;8:591988. doi: 10.3389/fped.2020.591988. eCollection 2020.","Verduci E","Front Pediatr","2020","2020/12/14","PMC7707102","","10.3389/fped.2020.591988"
"36080171","Chemical Contamination in Bread from Food Processing and Its Environmental Origin","Maher A, Nowak A.","Molecules. 2022 Aug 24;27(17):5406. doi: 10.3390/molecules27175406.","Maher A","Molecules","2022","2022/09/09","PMC9457569","","10.3390/molecules27175406"
"36771324","Microplastics: A Real Global Threat for Environment and Food Safety: A State of the Art Review","Ziani K, Ioniță-Mîndrican CB, Mititelu M, Neacșu SM, Negrei C, Moroșan E, Drăgănescu D, Preda OT.","Nutrients. 2023 Jan 25;15(3):617. doi: 10.3390/nu15030617.","Ziani K","Nutrients","2023","2023/02/11","PMC9920460","","10.3390/nu15030617"
"29843725","The Ramazzini Institute 13-week pilot study on glyphosate and Roundup administered at human-equivalent dose to Sprague Dawley rats: effects on the microbiome","Mao Q, Manservisi F, Panzacchi S, Mandrioli D, Menghetti I, Vornoli A, Bua L, Falcioni L, Lesseur C, Chen J, Belpoggi F, Hu J.","Environ Health. 2018 May 29;17(1):50. doi: 10.1186/s12940-018-0394-x.","Mao Q","Environ Health","2018","2018/05/31","PMC5972442","","10.1186/s12940-018-0394-x"
"41427149","Aloe Vera alleviates glyphosate-based herbicide hepatotoxicity in rats via anti-inflammatory and antioxidant actions","Hamad N, Sharkawy AA, Ibrahim N, Osman AAR, Aljohani ASM, Kamaly HF.","Front Vet Sci. 2025 Dec 5;12:1720985. doi: 10.3389/fvets.2025.1720985. eCollection 2025.","Hamad N","Front Vet Sci","2025","2025/12/22","PMC12715423","","10.3389/fvets.2025.1720985"
"35722341","The Function and the Affecting Factors of the Zebrafish Gut Microbiota","Li P, Zhang J, Liu X, Gan L, Xie Y, Zhang H, Si J.","Front Microbiol. 2022 Jun 2;13:903471. doi: 10.3389/fmicb.2022.903471. eCollection 2022.","Li P","Front Microbiol","2022","2022/06/20","PMC9201518","","10.3389/fmicb.2022.903471"
"37122957","Degradation strategies of pesticide residue: From chemicals to synthetic biology","Ruomeng B, Meihao O, Siru Z, Shichen G, Yixian Z, Junhong C, Ruijie M, Yuan L, Gezhi X, Xingyu C, Shiyi Z, Aihui Z, Baishan F.","Synth Syst Biotechnol. 2023 Mar 23;8(2):302-313. doi: 10.1016/j.synbio.2023.03.005. eCollection 2023 Jun.","Ruomeng B","Synth Syst Biotechnol","2023","2023/05/01","PMC10130697","","10.1016/j.synbio.2023.03.005"
"36869954","Fish liver damage related to the wastewater treatment plant effluents","Topić Popović N, Čižmek L, Babić S, Strunjak-Perović I, Čož-Rakovac R.","Environ Sci Pollut Res Int. 2023 Apr;30(17):48739-48768. doi: 10.1007/s11356-023-26187-y. Epub 2023 Mar 4.","Topić Popović N","Environ Sci Pollut Res Int","2023","2023/03/04","PMC9985104","","10.1007/s11356-023-26187-y"
"37374323","360-Degree Perspectives on Obesity","Cuciureanu M, Caratașu CC, Gabrielian L, Frăsinariu OE, Checheriță LE, Trandafir LM, Stanciu GD, Szilagyi A, Pogonea I, Bordeianu G, Soroceanu RP, Andrițoiu CV, Anghel MM, Munteanu D, Cernescu IT, Tamba BI.","Medicina (Kaunas). 2023 Jun 9;59(6):1119. doi: 10.3390/medicina59061119.","Cuciureanu M","Medicina (Kaunas)","2023","2023/06/28","PMC10304508","","10.3390/medicina59061119"
"37809478","Insights into environmental caffeine contamination in ecotoxicological biomarkers and potential health effects of Danio rerio","Diogo BS, Antunes SC, Pinto I, Amorim J, Teixeira C, Teles LO, Golovko O, Žlábek V, Carvalho AP, Rodrigues S.","Heliyon. 2023 Sep 6;9(9):e19875. doi: 10.1016/j.heliyon.2023.e19875. eCollection 2023 Sep.","Diogo BS","Heliyon","2023","2023/10/09","PMC10559286","","10.1016/j.heliyon.2023.e19875"
"35096268","A Common Feature of Pesticides: Oxidative Stress-The Role of Oxidative Stress in Pesticide-Induced Toxicity","Sule RO, Condon L, Gomes AV.","Oxid Med Cell Longev. 2022 Jan 19;2022:5563759. doi: 10.1155/2022/5563759. eCollection 2022.","Sule RO","Oxid Med Cell Longev","2022","2022/01/31","PMC8791758","","10.1155/2022/5563759"
"40590902","Systemic Effects of Pesticides on Insectivorous Bats: A Proteomics Approach","Sandoval-Herrera N, Lara-Jacobo L, Faure PA, Simmons D, Welch K Jr.","Integr Comp Biol. 2025 Dec 5;65(6):1810-1825. doi: 10.1093/icb/icaf121.","Sandoval-Herrera N","Integr Comp Biol","2025","2025/07/01","PMC12690467","","10.1093/icb/icaf121"
"38059476","Recent Advances in the Detection of Food Toxins Using Mass Spectrometry","Ahuja V, Singh A, Paul D, Dasgupta D, Urajová P, Ghosh S, Singh R, Sahoo G, Ewe D, Saurav K.","Chem Res Toxicol. 2023 Dec 18;36(12):1834-1863. doi: 10.1021/acs.chemrestox.3c00241. Epub 2023 Dec 7.","Ahuja V","Chem Res Toxicol","2023","2023/12/07","PMC10731662","","10.1021/acs.chemrestox.3c00241"
"41154628","Multi-Omics Alterations in Rat Kidneys upon Chronic Glyphosate Exposure","Chukwubueze F, Reyes CDG, Chávez-Reyes J, Solomon J, Sandilya V, Sahioun S, Marichal-Cancino BA, Mechref Y.","Biomolecules. 2025 Oct 1;15(10):1399. doi: 10.3390/biom15101399.","Chukwubueze F","Biomolecules","2025","2025/10/29","PMC12564323","","10.3390/biom15101399"
"36856429","Association of Lifetime Exposure to Glyphosate and Aminomethylphosphonic Acid (AMPA) with Liver Inflammation and Metabolic Syndrome at Young Adulthood: Findings from the CHAMACOS Study","Eskenazi B, Gunier RB, Rauch S, Kogut K, Perito ER, Mendez X, Limbach C, Holland N, Bradman A, Harley KG, Mills PJ, Mora AM.","Environ Health Perspect. 2023 Mar;131(3):37001. doi: 10.1289/EHP11721. Epub 2023 Mar 1.","Eskenazi B","Environ Health Perspect","2023","2023/03/01","PMC9976611","","10.1289/EHP11721"
"31370250","Roundup(®), but Not Roundup-Ready(®) Corn, Increases Mortality of Drosophila melanogaster","Talyn B, Lemon R, Badoella M, Melchiorre D, Villalobos M, Elias R, Muller K, Santos M, Melchiorre E.","Toxics. 2019 Jul 31;7(3):38. doi: 10.3390/toxics7030038.","Talyn B","Toxics","2019","2019/08/03","PMC6789507","","10.3390/toxics7030038"
"31011160","Assessment of Glyphosate Induced Epigenetic Transgenerational Inheritance of Pathologies and Sperm Epimutations: Generational Toxicology","Kubsad D, Nilsson EE, King SE, Sadler-Riggleman I, Beck D, Skinner MK.","Sci Rep. 2019 Apr 23;9(1):6372. doi: 10.1038/s41598-019-42860-0.","Kubsad D","Sci Rep","2019","2019/04/24","PMC6476885","","10.1038/s41598-019-42860-0"
"39234181","Neuroglycome alterations of hippocampus and prefrontal cortex of juvenile rats chronically exposed to glyphosate-based herbicide","Solomon J, Gutierrez-Reyes CD, Chávez-Reyes J, Onigbinde S, Marichal-Cancino BA, López-Lariz CH, Beck M, Mechref Y.","Front Neurosci. 2024 Aug 21;18:1442772. doi: 10.3389/fnins.2024.1442772. eCollection 2024.","Solomon J","Front Neurosci","2024","2024/09/05","PMC11371619","","10.3389/fnins.2024.1442772"
"40521127","A systematic review of the effects of nanoplastics on fish","Dasmahapatra AK, Chatterjee J, Tchounwou PB.","Front Toxicol. 2025 May 30;7:1530209. doi: 10.3389/ftox.2025.1530209. eCollection 2025.","Dasmahapatra AK","Front Toxicol","2025","2025/06/16","PMC12163001","","10.3389/ftox.2025.1530209"
"32626449","Advancing human health risk assessment","Lanzoni A, Castoldi AF, Kass GE, Terron A, De Seze G, Bal-Price A, Bois FY, Delclos KB, Doerge DR, Fritsche E, Halldorsson T, Kolossa-Gehring M, Hougaard Bennekou S, Koning F, Lampen A, Leist M, Mantus E, Rousselle C, Siegrist M, Steinberg P, Tritscher A, Van de Water B, Vineis P, Walker N, Wallace H, Whelan M, Younes M.","EFSA J. 2019 Jul 8;17(Suppl 1):e170712. doi: 10.2903/j.efsa.2019.e170712. eCollection 2019 Jul.","Lanzoni A","EFSA J","2019","2020/07/07","PMC7015480","","10.2903/j.efsa.2019.e170712"
"37588599","The interplay of oxidative stress and immune dysfunction in Hashimoto's thyroiditis and polycystic ovary syndrome: a comprehensive review","Batóg G, Dołoto A, Bąk E, Piątkowska-Chmiel I, Krawiec P, Pac-Kożuchowska E, Herbet M.","Front Immunol. 2023 Jul 31;14:1211231. doi: 10.3389/fimmu.2023.1211231. eCollection 2023.","Batóg G","Front Immunol","2023","2023/08/17","PMC10426741","","10.3389/fimmu.2023.1211231"
"41102274","Quantitative phenolic profiling and protective effects of grape seed extract on mancozeb-induced cellular and genetic toxicity","Uslu K, Çavuşoğlu K, Yalçın E.","Sci Rep. 2025 Oct 16;15(1):36249. doi: 10.1038/s41598-025-20204-5.","Uslu K","Sci Rep","2025","2025/10/16","PMC12533059","","10.1038/s41598-025-20204-5"
"","Administrative content — journal masthead, notices, indexes, etc.","","Environ Health Perspect. 1995 Jan;103(1).","","Environ Health Perspect","1995","","PMC1519061","",""
"33717997","Analysis of the biochemical and histopathological impact of a mild dose of commercial malathion on Channa punctatus (Bloch) fish","Bharti S, Rasool F.","Toxicol Rep. 2021 Feb 25;8:443-455. doi: 10.1016/j.toxrep.2021.02.018. eCollection 2021.","Bharti S","Toxicol Rep","2021","2021/03/15","PMC7933801","","10.1016/j.toxrep.2021.02.018"
"40005055","Balancing Health and Sustainability: Assessing the Benefits of Plant-Based Diets and the Risk of Pesticide Residues","Botnaru AA, Lupu A, Morariu PC, Pop OL, Nedelcu AH, Morariu BA, Cioancă O, Di Gioia ML, Lupu VV, Avasilcai L, Dragostin OM, Vieriu M, Morariu ID.","Nutrients. 2025 Feb 19;17(4):727. doi: 10.3390/nu17040727.","Botnaru AA","Nutrients","2025","2025/02/26","PMC11858420","","10.3390/nu17040727"
"37435307","Effects of microplastics, pesticides and nano-materials on fish health, oxidative stress and antioxidant defense mechanism","Subaramaniyam U, Allimuthu RS, Vappu S, Ramalingam D, Balan R, Paital B, Panda N, Rath PK, Ramalingam N, Sahoo DK.","Front Physiol. 2023 Jun 26;14:1217666. doi: 10.3389/fphys.2023.1217666. eCollection 2023.","Subaramaniyam U","Front Physiol","2023","2023/07/12","PMC10331820","","10.3389/fphys.2023.1217666"
"35847088","Chronic Effects of Dietary Pesticides on the Gut Microbiome and Neurodevelopment","Gama J, Neves B, Pereira A.","Front Microbiol. 2022 Jun 30;13:931440. doi: 10.3389/fmicb.2022.931440. eCollection 2022.","Gama J","Front Microbiol","2022","2022/07/18","PMC9279132","","10.3389/fmicb.2022.931440"
"39519279","Honey Enriched with Additives Alleviates Behavioral, Oxidative Stress, and Brain Alterations Induced by Heavy Metals and Imidacloprid in Zebrafish","Paduraru E, Jijie R, Simionov IA, Gavrilescu CM, Ilie T, Iacob D, Lupitu A, Moisa C, Muresan C, Copolovici L, Copolovici DM, Mihalache G, Lipsa FD, Solcan G, Danelet GA, Nicoara M, Ciobica A, Solcan C.","Int J Mol Sci. 2024 Oct 31;25(21):11730. doi: 10.3390/ijms252111730.","Paduraru E","Int J Mol Sci","2024","2024/11/09","PMC11546825","","10.3390/ijms252111730"
"34068255","Relationship between Autism Spectrum Disorder and Pesticides: A Systematic Review of Human and Preclinical Models","Biosca-Brull J, Pérez-Fernández C, Mora S, Carrillo B, Pinos H, Conejo NM, Collado P, Arias JL, Martín-Sánchez F, Sánchez-Santed F, Colomina MT.","Int J Environ Res Public Health. 2021 May 13;18(10):5190. doi: 10.3390/ijerph18105190.","Biosca-Brull J","Int J Environ Res Public Health","2021","2021/06/02","PMC8153127","","10.3390/ijerph18105190"
"38466325","Imidacloprid disrupts larval molting regulation and nutrient energy metabolism, causing developmental delay in honey bee Apis mellifera","Li Z, Wang Y, Qin Q, Chen L, Dang X, Ma Z, Zhou Z.","Elife. 2024 Mar 11;12:RP88772. doi: 10.7554/eLife.88772.","Li Z","Elife","2024","2024/03/11","PMC10928512","","10.7554/eLife.88772"
"38026841","Assessment of glyphosate and its metabolites' residue concentrations in cultured African Catfish offered for sale in selected markets in Ibadan, Oyo State, Nigeria","Alarape SA, Fagbohun AF, Ipadeola OA, Adeigbo AA, Adesola RO, Adeyemo OK.","Front Toxicol. 2023 Nov 2;5:1250137. doi: 10.3389/ftox.2023.1250137. eCollection 2023.","Alarape SA","Front Toxicol","2023","2023/11/29","PMC10653321","","10.3389/ftox.2023.1250137"
"41262994","Correlation between Early Life Exposure to Regulatory Relevant Doses of Herbicide Mixtures Based on Glyphosate and Development of Liver Dysfunction","Dinca V, Hbous AM, Docea AO, Cercelaru L, Mesnage R, Marginean C, Zlatian O, Rakitskii V, Mitrut R, Antoniou M, Tsatsakis A, Calina D.","Curr Health Sci J. 2025 Apr-Jul;51(2):222-232. doi: 10.12865/CHSJ.51.02.07. Epub 2025 Jun 30.","Dinca V","Curr Health Sci J","2025","2025/11/20","PMC12625794","","10.12865/CHSJ.51.02.07"
"39789436","Effect of folpet on hypoglycaemia, intestinal microbiota, and drug resistance genes in mice","Cao T, Guo Y, Lin L, Wang D, Liu Z, Zou X, Ke Y, Lv Z.","BMC Microbiol. 2025 Jan 9;25(1):11. doi: 10.1186/s12866-024-03725-3.","Cao T","BMC Microbiol","2025","2025/01/09","PMC11715183","","10.1186/s12866-024-03725-3"
"38288328","Interdisciplinary fetal-neonatal neurology training applies neural exposome perspectives to neurology principles and practice","Scher MS.","Front Neurol. 2024 Jan 15;14:1321674. doi: 10.3389/fneur.2023.1321674. eCollection 2023.","Scher MS","Front Neurol","2024","2024/01/30","PMC10824035","","10.3389/fneur.2023.1321674"
"41012424","Heavy Metals and Microplastics as Emerging Contaminants in Bangladesh's River Systems: Evidence from Urban-Industrial Corridors","Das RK, Marma M, Mizan A, Chen G, Alam MS.","Toxics. 2025 Sep 22;13(9):803. doi: 10.3390/toxics13090803.","Das RK","Toxics","2025","2025/09/27","PMC12474336","","10.3390/toxics13090803"
"33613967","Protective effect of melatonin against herbicides-induced hepatotoxicity in rats","Almeida LL, Pitombeira GSGN, Teixeira ÁAC, Teixeira VW, Silva Júnior VA, Vieira Filho LD, Evêncio Neto J.","Toxicol Res (Camb). 2021 Jan 5;10(1):1-10. doi: 10.1093/toxres/tfaa087. eCollection 2021 Jan.","Almeida LL","Toxicol Res (Camb)","2021","2021/02/22","PMC7885194","","10.1093/toxres/tfaa087"
"28149839","Soy-Based Therapeutic Baby Formulas: Testable Hypotheses Regarding the Pros and Cons","Westmark CJ.","Front Nutr. 2017 Jan 18;3:59. doi: 10.3389/fnut.2016.00059. eCollection 2016.","Westmark CJ","Front Nutr","2017","2017/02/03","PMC5241282","","10.3389/fnut.2016.00059"
"40137953","Hazard characterization of the mycotoxins enniatins and beauvericin to identify data gaps and improve risk assessment for human health","Behr AC, Fæste CK, Azqueta A, Tavares AM, Spyropoulou A, Solhaug A, Olsen AK, Vettorazzi A, Mertens B, Zegura B, Streel C, Ndiaye D, Spilioti E, Dubreil E, Buratti FM, Crudo F, Eriksen GS, Snapkow I, Teixeira JP, Rasinger JD, Sanders J, Machera K, Ivanova L, Gaté L, Le Hegarat L, Novak M, Smith NM, Tait S, Fraga S, Hager S, Marko D, Braeuning A, Louro H, Silva MJ, Dirven H, Dietrich J.","Arch Toxicol. 2025 May;99(5):1791-1841. doi: 10.1007/s00204-025-03988-3. Epub 2025 Mar 26.","Behr AC","Arch Toxicol","2025","2025/03/26","PMC12085332","","10.1007/s00204-025-03988-3"
"38450138","Association between urinary glyphosate levels and hand grip strength in a representative sample of US adults: NHANES 2013-2014","Fang YW, Wang C, Lin CY.","Front Public Health. 2024 Feb 21;12:1352570. doi: 10.3389/fpubh.2024.1352570. eCollection 2024.","Fang YW","Front Public Health","2024","2024/03/07","PMC10915012","","10.3389/fpubh.2024.1352570"
"35741448","Chronic Toxicity of Primary Metabolites of Chloroacetamide and Glyphosate to Early Life Stages of Marbled Crayfish Procambarus virginalis","Tresnakova N, Kubec J, Stara A, Zuskova E, Faggio C, Kouba A, Velisek J.","Biology (Basel). 2022 Jun 17;11(6):927. doi: 10.3390/biology11060927.","Tresnakova N","Biology (Basel)","2022","2022/06/24","PMC9219952","","10.3390/biology11060927"
"40567400","Genotoxic activity of glyphosate and co-formulants in glyphosate-based herbicides assessed by the micronucleus test in human mononuclear white blood cells","Makame KR, Aljaber Y, Sherif M, Ádám B, Nagy K.","Toxicol Rep. 2025 Jun 3;14:102063. doi: 10.1016/j.toxrep.2025.102063. eCollection 2025 Jun.","Makame KR","Toxicol Rep","2025","2025/06/26","PMC12192614","","10.1016/j.toxrep.2025.102063"
"33547360","Low-dose exposure of glyphosate-based herbicides disrupt the urine metabolome and its interaction with gut microbiota","Hu J, Lesseur C, Miao Y, Manservisi F, Panzacchi S, Mandrioli D, Belpoggi F, Chen J, Petrick L.","Sci Rep. 2021 Feb 5;11(1):3265. doi: 10.1038/s41598-021-82552-2.","Hu J","Sci Rep","2021","2021/02/06","PMC7864973","","10.1038/s41598-021-82552-2"
"37999548","Pesticide-Induced Inflammation at a Glance","Lopes-Ferreira M, Farinha LRL, Costa YSO, Pinto FJ, Disner GR, da Rosa JGDS, Lima C.","Toxics. 2023 Oct 31;11(11):896. doi: 10.3390/toxics11110896.","Lopes-Ferreira M","Toxics","2023","2023/11/24","PMC10675742","","10.3390/toxics11110896"
"40711021","Neonicotinoid-Induced Cytotoxicity: Insights into Cellular Mechanisms and Health Risks","Ma Y, Wang Q.","Toxics. 2025 Jul 9;13(7):576. doi: 10.3390/toxics13070576.","Ma Y","Toxics","2025","2025/07/25","PMC12300005","","10.3390/toxics13070576"
"30312460","Atrazine Exposure Influences Immunity in the Blue Dasher Dragonfly, Pachydiplax longipennis (Odonata: Libellulidae)","St Clair CR, Fuller CA.","J Insect Sci. 2018 Sep 1;18(5):12. doi: 10.1093/jisesa/iey095.","St Clair CR","J Insect Sci","2018","2018/10/13","PMC6181197","","10.1093/jisesa/iey095"
"35773603","Glyphosate-induced liver and kidney dysfunction, oxidative stress, immunosuppression in Nile tilapia, but ginger showed a protection role","Abdelmagid AD, Said AM, Abd El-Gawad EA, Shalaby SA, Dawood MAO.","Vet Res Commun. 2023 Jun;47(2):445-455. doi: 10.1007/s11259-022-09961-0. Epub 2022 Jun 30.","Abdelmagid AD","Vet Res Commun","2023","2022/06/30","PMC10209248","","10.1007/s11259-022-09961-0"
"38089067","Deteriorating microbiomes in agriculture - the unintended effects of pesticides on microbial life","Daisley BA, Chernyshova AM, Thompson GJ, Allen-Vercoe E.","Microbiome Res Rep. 2022 Jan 25;1(1):6. doi: 10.20517/mrr.2021.08. eCollection 2022.","Daisley BA","Microbiome Res Rep","2022","2023/12/13","PMC10714300","","10.20517/mrr.2021.08"
"37760868","Pollutants, including Organophosphorus and Organochloride Pesticides, May Increase the Risk of Cardiac Remodeling and Atrial Fibrillation: A Narrative Review","Le Quilliec E, Fundere A, Al-U'datt DGF, Hiram R.","Biomedicines. 2023 Aug 30;11(9):2427. doi: 10.3390/biomedicines11092427.","Le Quilliec E","Biomedicines","2023","2023/09/28","PMC10525278","","10.3390/biomedicines11092427"
"38003228","Exposure to Chlorpyrifos Alters Proliferation, Differentiation and Fatty Acid Uptake in 3T3-L1 Cells","Czajka M, Sawicki K, Matysiak-Kucharek M, Kruszewski M, Kurzepa J, Wojtyła-Buciora P, Kapka-Skrzypczak L.","Int J Mol Sci. 2023 Nov 7;24(22):16038. doi: 10.3390/ijms242216038.","Czajka M","Int J Mol Sci","2023","2023/11/25","PMC10671786","","10.3390/ijms242216038"
"29228398","Organophosphorus Compounds at 80: Some Old and New Issues","Costa LG.","Toxicol Sci. 2018 Mar 1;162(1):24-35. doi: 10.1093/toxsci/kfx266.","Costa LG","Toxicol Sci","2018","2017/12/12","PMC6693380","","10.1093/toxsci/kfx266"
"41420751","The Neuroimmunology of Autism","Varia J, Herbert M, Hooker B.","Mol Neurobiol. 2025 Dec 20;63(1):316. doi: 10.1007/s12035-025-05589-8.","Varia J","Mol Neurobiol","2025","2025/12/20","PMC12718276","","10.1007/s12035-025-05589-8"
"40692545","Subchronic Chlorpyrifos Exposure Induces Thyroid Follicular Cell Pyroptosis to Exacerbate Thyroid Toxicity by Modulating Nrf2/Keap1/NF-κB Pathway in Male Mice","Gu B, Chen Y, Xu H, Zhan K, Zhu K, Luo H, Huang Y, Zeng H, Zheng W, Tian K, Ruan H.","J Inflamm Res. 2025 Jul 15;18:9307-9320. doi: 10.2147/JIR.S523861. eCollection 2025.","Gu B","J Inflamm Res","2025","2025/07/22","PMC12277183","","10.2147/JIR.S523861"
"28426942","Polychlorinated biphenyl and polybrominated diphenyl ether profiles in serum from cattle, sheep, and goats across California","Sethi S, Chen X, Kass PH, Puschner B.","Chemosphere. 2017 Aug;181:63-73. doi: 10.1016/j.chemosphere.2017.04.059. Epub 2017 Apr 14.","Sethi S","Chemosphere","2017","2017/04/21","PMC5494844","NIHMS869410","10.1016/j.chemosphere.2017.04.059"
"36668893","The Mechanism of Houttuynia cordata Embryotoxicity Was Explored in Combination with an Experimental Model and Network Pharmacology","Liu Y, Yang G, Yang C, Shi Z, Ru Y, Shen N, Xiao C, Wang Y, Gao Y.","Toxins (Basel). 2023 Jan 13;15(1):73. doi: 10.3390/toxins15010073.","Liu Y","Toxins (Basel)","2023","2023/01/20","PMC9864403","","10.3390/toxins15010073"
"33569432","Renal tubular injury induced by glyphosate combined with hard water: the role of cytosolic phospholipase A2","Wang R, Chen J, Ding F, Zhang L, Wu X, Wan Y, Hu J, Zhang X, Wu Q.","Ann Transl Med. 2021 Jan;9(2):130. doi: 10.21037/atm-20-7739.","Wang R","Ann Transl Med","2021","2021/02/11","PMC7867956","","10.21037/atm-20-7739"
"37588886","Global trends and hotspots of gastrointestinal microbiome and toxicity based on bibliometrics","Duan J, Liu C, Bai X, Zhao X, Jiang T.","Front Microbiol. 2023 Jul 31;14:1231372. doi: 10.3389/fmicb.2023.1231372. eCollection 2023.","Duan J","Front Microbiol","2023","2023/08/17","PMC10425535","","10.3389/fmicb.2023.1231372"
"40710973","Toxicological Effects of Glufosinate-Ammonium-Containing Commercial Formulations on Biomphalaria glabrata in Aquatic Environments: A Multidimensional Study from Embryotoxicity to Histopathology","Qian Y, Xu J, Feng Y, Weng R, Chen K, Zheng H, Li X, Zhao Q, Zhang X, Li H.","Toxics. 2025 Jun 24;13(7):528. doi: 10.3390/toxics13070528.","Qian Y","Toxics","2025","2025/07/25","PMC12300074","","10.3390/toxics13070528"
"40698337","Updated consumer risk assessment of fluoride in food and drinking water including the contribution from other sources of oral exposure","EFSA Scientific Committee; Bennekou SH, Allende A, Bearth A, Casacuberta J, Castle L, Coja T, Crépet A, Hoogenboom R, Knutsen H, Lambré C, Nielsen SS, Turck D, Civera AV, Villa R, Zorn H, Castenmiller J, Cheyns K, Darney K, Gilbert M, Leblanc JC, Meyer H, Ntzani E, Paparella M, Vinceti M, Wallace H, Anastassiadou M, Bastaki M, Cattaneo I, Greco L, Lanzoni A, Riolo F, Mosbach-Schulz O, Terron A, Halldorsson T.","EFSA J. 2025 Jul 22;23(7):e9478. doi: 10.2903/j.efsa.2025.9478. eCollection 2025 Jul.","EFSA Scientific Committee","EFSA J","2025","2025/07/23","PMC12280829","","10.2903/j.efsa.2025.9478"
"37328570","Pesticide exposure and the microbiota-gut-brain axis","Matsuzaki R, Gunnigle E, Geissen V, Clarke G, Nagpal J, Cryan JF.","ISME J. 2023 Aug;17(8):1153-1166. doi: 10.1038/s41396-023-01450-9. Epub 2023 Jun 16.","Matsuzaki R","ISME J","2023","2023/06/16","PMC10356795","","10.1038/s41396-023-01450-9"
"41254172","Impact of pesticide diazinon on gastric cancer cell lines and the alteration of cholinergic and serotonergic pathway genes affecting cell proliferation","Ghaemi S, Abedini F, Mousavi A, Ahangari G.","Sci Rep. 2025 Nov 18;15(1):40518. doi: 10.1038/s41598-025-24414-9.","Ghaemi S","Sci Rep","2025","2025/11/18","PMC12627559","","10.1038/s41598-025-24414-9"
"38371781","Systemic Analysis of Glyphosate Impact on Environment and Human Health","Singh R, Shukla A, Kaur G, Girdhar M, Malik T, Mohan A.","ACS Omega. 2024 Jan 30;9(6):6165-6183. doi: 10.1021/acsomega.3c08080. eCollection 2024 Feb 13.","Singh R","ACS Omega","2024","2024/02/19","PMC10870391","","10.1021/acsomega.3c08080"
